customer_id,number_complaints,distinct_stores_visited,typical_hour,percentage_of_products_bought_promotion,Age,Tenure,Total_Spend,Total_Minors,Share_Fresh_Food,Share_Groceries,Share_Tech_Gaming,Share_Drinks
2793,-0.5,-1.0,-0.75,-0.4574636447072453,-0.12903225806451613,0.25,0.06289124668435013,0.3333333333333333,0.1568733976587495,-0.23473583628394812,1.3005319886769613,-0.28301988394459204
18275,0.0,-1.0,-0.375,-1.4866867789197455,0.0967741935483871,0.875,0.3042970822281167,1.0,0.42363732891938155,-0.12563310395666477,0.2577542802548252,0.0008203995643877541
840,0.0,0.0,0.0,-0.5232650903224269,0.5483870967741935,0.375,0.9425464190981432,0.6666666666666666,-0.5472825824561782,0.714224460427213,-0.03600922084034261,-0.6974993228689184
6479,0.0,2.0,0.75,0.6229893402760077,0.7096774193548387,1.875,-0.5150132625994694,-0.6666666666666666,1.2177683245856878,-0.9174009335516489,-0.7859100991918281,1.1709913717596625
2828,0.0,-1.0,-0.5,2.7458016043884093,-0.3870967741935484,-0.375,-0.5427798408488064,-0.3333333333333333,0.6994584871569635,-0.6999288223818803,-0.1745856053621898,1.536351551616877
6297,0.0,1.0,0.125,1.5574538207820376,0.7096774193548387,0.125,-0.4994960212201591,-0.3333333333333333,1.2327796017478947,-1.15817034462713,1.185280909990876,0.5550486682001656
16222,0.0,-1.0,-1.0,0.33241061098177427,1.0,0.375,0.8041114058355437,0.3333333333333333,-0.07906012260669018,0.20359754229194052,-0.0035539490616705812,0.14837283209463273
11556,1.0,0.0,0.25,0.4480076636095968,0.2903225806451613,0.625,1.3094429708222812,0.3333333333333333,-0.7633943149984711,1.1118641754798828,-0.6907975475904026,-0.913271792469925
17094,0.0,0.0,0.0,-0.5329024651241865,-0.6451612903225806,-0.5,-0.04628647214854111,0.3333333333333333,0.11495857787698865,0.2213405164071407,-0.7237217836010674,-0.038873066923183715
11974,0.0,0.0,0.25,-0.5592124975779971,-0.22580645161290322,1.625,0.4774005305039788,0.3333333333333333,0.5695590857262026,-0.31792097292531496,0.10979539552256748,0.5077175900431746
15789,0.0,1.0,-0.875,1.217981688811416,-0.7419354838709677,-0.5,0.4663129973474801,1.3333333333333333,0.3669295828303196,0.12295486626264318,-0.07525557186933493,-0.07116290245331287
6675,-0.5,2.0,0.5,0.5031596769787017,-0.22580645161290322,-0.5,-0.2193368700265252,-0.3333333333333333,0.27169126782329844,-0.1381786844407401,0.3290809657604978,-0.10206784375482846
9874,0.0,0.0,1.0,-0.37842233635741673,-0.967741935483871,-1.375,-0.28973474801061005,0.3333333333333333,0.1625890767236822,-0.5183469350177156,1.0000834935711553,1.6043970801821137
18607,0.5,0.0,0.25,-1.217107293212056,-0.8064516129032258,-0.75,1.2844297082228118,0.3333333333333333,-0.6018969471426997,0.7179207228011836,-0.09536967852009447,-0.5167739424643345
4330,-0.5,-1.0,1.0,-0.5768065772430623,0.2903225806451613,-0.25,0.08586206896551724,-0.6666666666666666,-1.087370312524535,-0.39292312449476846,4.092041502740974,-0.11025336538198477
4502,0.5,-1.0,0.75,-0.011453022468295125,-0.41935483870967744,0.625,0.27793103448275863,-0.3333333333333333,-0.1194280716812311,0.6393044966779712,-0.8788474946974419,-0.5716649906331133
6706,-0.5,-1.0,0.0,-0.09884840851087574,0.6774193548387096,0.375,0.4782758620689655,0.6666666666666666,-0.7308804238998873,0.5504948369054113,-0.26343778623694697,0.680001115784827
15588,0.5,-1.0,0.125,-1.2471753929223335,-0.9354838709677419,-1.25,0.4115915119363395,0.3333333333333333,0.02428833506113166,0.04454292306382908,-0.15838606568577898,0.40754836368603836
5564,0.0,-1.0,-0.625,-0.3116872593379641,0.967741935483871,1.875,-0.21655172413793103,0.0,-0.12546098741779935,0.4805591735830534,-0.10748110889916912,-0.839047499755967
18680,-0.5,-1.0,0.875,0.6731437009517088,0.22580645161290322,1.875,-0.033183023872679046,-0.6666666666666666,-0.636358754918186,-1.054467436911416,4.451445535026428,0.9166130153341784
10643,0.5,-1.0,-0.625,1.404098358180231,-0.16129032258064516,-0.25,-0.29358090185676394,0.0,0.05524640757337004,-0.04896528009859973,0.52375794009678,-0.10806439658558092
3066,0.0,3.0,-0.625,0.18704025607968586,-0.22580645161290322,-0.75,-0.4494429708222812,-0.3333333333333333,0.06796675325783172,-0.786361944040757,0.6267140981124172,1.5842657376268547
5960,0.0,1.0,-0.625,-0.04915638882436446,-0.8387096774193549,-0.25,-0.48485411140583556,0.3333333333333333,0.7397497482698883,-1.8348975007735333,2.124937033168814,1.2769141352637232
17759,0.0,-1.0,0.25,-0.6346002191245742,-0.3225806451612903,-0.875,-0.4059681697612732,0.3333333333333333,1.2294549332114768,-0.786662345875001,-0.3643028080351916,0.8551764417057057
8174,0.0,2.0,0.25,0.25324768161929617,-0.41935483870967744,0.0,-0.20291777188328913,0.0,0.8923463816986387,-0.2548720050123598,-0.5916023656905111,0.3109039758353528
3879,0.5,0.0,-0.25,-1.235258368185002,0.5161290322580645,0.375,0.7917241379310345,0.6666666666666666,0.03785349591982931,0.27586460008357966,-0.1712122889717412,-0.20164088735026806
8989,-0.5,-1.0,0.875,-0.418228119038674,-0.8387096774193549,-0.25,-0.08840848806366047,-0.6666666666666666,-1.068239995963737,-0.9479054255122594,5.006025069739934,0.5128237631006444
11351,0.5,1.0,1.125,-0.03316511333490011,0.41935483870967744,0.25,-0.31639257294429707,0.6666666666666666,-0.0956094153959078,-0.27985065525122166,1.0871806249022442,0.578264981518223
4772,1.5,0.0,-0.75,0.4099020635852068,0.9032258064516129,1.125,-0.5221750663129974,0.6666666666666666,2.1433493128344936,-1.8184123391155929,0.6597288412243719,1.1473252238721494
1392,-0.5,-1.0,1.0,0.35021832360969446,-0.5161290322580645,-0.5,0.034244031830238726,-0.3333333333333333,-0.6351906257811049,-0.6456312546016959,4.378354707362954,-0.2281965196411498
4272,1.0,-1.0,-0.625,-0.10014966213338986,1.0,-0.25,0.05620689655172414,0.3333333333333333,0.19168009781270337,-0.16795791978794014,0.430172844450849,0.5815279365619688
19904,0.0,-1.0,0.25,0.35967685733743704,-0.03225806451612903,1.875,-0.3903713527851459,-0.6666666666666666,0.6829744847038614,0.07723288024048987,-0.5795230722980795,-0.5397746795924395
13203,0.0,-1.0,0.0,0.6208122479238491,0.2903225806451613,0.125,0.8412732095490716,0.6666666666666666,0.18826089430685106,0.15613271508776969,-0.12579660539821416,-0.2544578085626024
14808,0.0,-1.0,-0.125,-0.9178394556431579,0.25806451612903225,0.625,0.7230238726790451,1.0,0.15998354080315316,0.11130316483791967,-0.25353880448974286,0.29617627495598375
3699,0.5,0.0,-0.5,-0.52526052500068,0.5161290322580645,0.0,1.679761273209549,0.3333333333333333,-0.7787998215708613,0.9317682171065605,-0.4711941504033981,-0.4015451804017044
9524,0.0,-1.0,-0.625,0.13299930269962912,1.0,-0.125,-0.06469496021220159,0.0,-0.5394794692936331,0.7426708270718968,-0.474927834367059,-0.5921631206443896
9049,0.0,0.0,-0.375,0.7731649673186612,-0.5161290322580645,0.375,-0.12843501326259946,-0.3333333333333333,0.17105767473092157,0.11014836934233435,-0.15516023228484055,0.3040275751103639
19002,0.5,-1.0,0.0,-1.101845971380222,0.7741935483870968,-0.875,0.14323607427055704,0.6666666666666666,-0.4051809239689195,0.2436237507247603,-0.1856972321248024,1.0251472715379606
8060,-0.5,0.0,-0.25,-0.12402284550150108,0.967741935483871,0.5,0.9614323607427055,0.6666666666666666,-0.9522296752112177,0.8665859474546189,-0.23551473922752328,-0.09290418975422109
14812,0.0,1.0,-0.375,-0.6191632713704621,0.7419354838709677,1.625,0.7447214854111406,1.0,0.1428075312464671,0.30948800736661775,-0.35360195167589614,-0.1668041905989875
19795,0.0,0.0,-0.625,0.2533960564697115,-0.8709677419354839,-1.0,0.6474270557029178,0.0,-0.24092592035954988,0.441346397248489,-0.048074124938198515,-0.05132661928003792
11637,0.0,-1.0,-0.625,-0.8451406321452865,-0.45161290322580644,0.625,0.18612732095490717,0.3333333333333333,0.6861796427435182,-0.2710203610744258,0.5330398346451988,-0.2675457400421629
3938,1.5,-1.0,-0.125,-0.3782957156344021,0.3870967741935484,-0.625,-0.5821220159151194,0.6666666666666666,0.7342493215406608,-1.9523236872467975,-0.13007062900355426,6.167641511836345
146,0.0,0.0,0.375,-0.18504283818452316,0.0967741935483871,2.625,0.6558090185676393,1.0,0.5558743911879622,0.018081607638664086,0.03098095354642217,-0.41080164218040865
9160,0.0,-1.0,0.5,-0.1045906603022559,-0.2903225806451613,0.125,1.2316445623342176,0.6666666666666666,-0.6655868971087223,0.9448196678473907,-0.7286108984102887,-0.7421136153261787
17458,0.0,0.0,0.375,1.0163816037240783,0.5483870967741935,-0.375,0.6114058355437666,0.0,0.704936600496556,-0.11294195885604856,-0.10708750943217371,-0.15466189201905256
1353,1.0,-1.0,0.625,-0.013842814535788558,-0.7096774193548387,-0.75,0.32023872679045096,1.3333333333333333,-0.06622383697266522,0.15377401752187053,-0.06859897896709377,0.5315165949772601
4553,0.0,-1.0,0.75,0.05092833490277424,-0.4838709677419355,1.125,0.12888594164456232,0.0,-0.39710823830648206,0.6485461001347002,0.1473447453116638,-0.981895367107967
8121,1.0,-1.0,0.375,0.40268870626183456,-0.5806451612903226,0.5,0.886684350132626,0.3333333333333333,-0.8706016078621603,0.735057904633564,-0.010903127017954905,0.12932172734191957
7991,0.0,0.0,-0.625,-0.1789536466284805,-0.0967741935483871,0.5,0.4745358090185676,0.6666666666666666,-0.4005403451270282,0.2566155223942797,0.16465946076481952,0.3346844877332961
1789,0.0,-1.0,-1.0,-0.18791127227697685,0.6451612903225806,-0.5,-0.48846153846153845,0.3333333333333333,1.5831026771477932,-1.5577101429444526,0.8048356597036127,1.5283074053307089
4677,0.5,0.0,-0.75,0.05328132447863288,-0.8709677419354839,-1.0,0.13111405835543766,0.3333333333333333,-0.08498909047159485,0.49943793603100706,-0.6766598166248681,-0.41068571391986364
12147,-0.5,-1.0,0.375,-0.10029153334336713,0.6774193548387096,0.125,-0.2582228116710875,-0.6666666666666666,-0.6741310940245696,-0.8645208576664478,3.3011080076513073,1.4881659292507867
19389,0.0,-1.0,-0.625,-0.21964997236759728,-0.9354838709677419,-1.25,-0.1393368700265252,0.3333333333333333,0.08138108490297333,0.09806083440226566,0.21646093470046043,-0.2934321454092372
4658,-0.5,-1.0,0.375,-0.38289161655877024,1.0,-0.625,-0.3275862068965517,-0.6666666666666666,-0.3533304587059022,-0.6201539304924214,3.7323039700398595,-0.34475728356367485
7884,0.0,-1.0,-0.625,0.3279081048766605,-0.41935483870967744,0.375,1.0929177718832892,1.3333333333333333,-0.97426065761137,0.9194749519721361,-0.0044057508668687555,-0.720365078204514
53,0.0,2.0,-0.625,0.9825971027208298,-0.45161290322580644,0.25,-0.4350663129973475,-0.3333333333333333,0.5828691022342686,-0.873775386886015,0.3700606351694629,2.0265079626124143
11469,0.0,-1.0,-1.0,0.24115203938857904,-0.8709677419354839,-1.0,0.7796816976127321,1.3333333333333333,0.16575594374255823,0.14242308487362815,-0.27355790898977,0.5317335334116773
16006,0.5,-1.0,0.5,-0.9210344143257236,-0.0967741935483871,0.625,0.4316710875331565,0.0,-0.3002860495953083,0.3910055262013884,-0.206269483082533,0.229927291256768
19172,0.5,1.0,0.0,0.16121067528144364,1.0,2.125,0.5323607427055703,1.0,0.32524328200047725,-0.13285303682434152,0.17091524743189832,0.312424698996683
11753,0.0,-1.0,-0.5,-0.08131321507636304,0.9032258064516129,-0.25,-0.29244031830238726,-0.3333333333333333,0.7116062009251655,-0.5919336338660243,0.5938121315543013,0.9048819809237191
10611,2.0,0.0,0.625,1.731067651648871,0.0967741935483871,0.75,-0.4026525198938992,0.6666666666666666,0.6928507755068954,-0.8599729060037713,0.4677488263891596,1.6172745727707973
9933,0.5,0.0,-0.25,0.09486380472993791,-0.6129032258064516,0.875,0.40549071618037136,0.6666666666666666,0.3703945360798984,-0.1471062287400165,0.13012544069999285,-0.1283879195169397
5256,-0.5,-1.0,1.0,0.29273816391052093,0.967741935483871,-1.0,0.2426259946949602,0.0,-0.957576370082145,0.7672518602268446,0.31092405026909686,-0.3727988503385842
11120,-0.5,-1.0,0.5,-0.31569261422637507,-0.0967741935483871,-0.5,-0.18177718832891246,-0.6666666666666666,-1.0334926663973154,-0.9170365389488111,5.315315106201239,0.2945874339632172
9570,0.0,1.0,-0.625,1.549154247953119,-0.3870967741935484,0.875,-0.4036074270557029,-0.3333333333333333,0.581838072226993,-0.4028349062602808,0.06117679793510221,-0.1553948160743068
9807,0.0,-1.0,-0.75,1.234541023885776,-0.3870967741935484,-0.125,-0.5453050397877984,-0.3333333333333333,1.001441567425997,-0.7267222150643277,0.4215818982998128,0.5949886712502191
6834,0.0,-1.0,-0.25,0.09515076919703594,0.03225806451612903,1.25,1.4586472148541114,0.0,-0.22101002350865498,0.7676640356634796,-0.5780723671018119,-0.7307949468048981
5090,0.0,0.0,-0.75,0.37531150319557377,0.25806451612903225,-0.25,0.8336074270557029,1.0,0.10019570716132206,0.2380609657780478,-0.22254630781730747,0.09092815237322163
4278,0.0,-1.0,-0.125,-0.7665587398131793,0.7419354838709677,-0.125,1.3775331564986737,0.6666666666666666,-0.521833050188874,0.8392458226186451,-0.23346197487968381,-0.8255812568692665
1528,0.0,0.0,-0.25,0.24512484232401227,0.16129032258064516,0.5,0.018938992042440317,1.0,-0.15694777868401277,0.12711954918053892,-0.355506810576556,0.6505681179261674
7916,0.0,0.0,-0.625,-0.9638107762218757,0.0967741935483871,0.125,-0.42832360742705566,-0.6666666666666666,0.721030672956201,-1.0949714215069797,1.1587696064400008,1.531476719257108
8834,0.5,-1.0,-0.375,-0.24951042604129553,-0.5483870967741935,-0.25,-0.2323607427055703,-0.3333333333333333,-0.07619157619006917,0.0779935661534163,0.8621948166518288,-0.8437079057995492
12239,0.0,-1.0,-0.625,0.40509035056419884,0.1935483870967742,0.125,-0.35673740053050396,0.3333333333333333,0.7549559949850421,-1.206008167266286,1.2752709036750267,2.1522387887617693
10148,-0.5,0.0,-0.125,1.0781322841682117,0.16129032258064516,1.5,0.6009283819628647,0.6666666666666666,0.3191536905016179,-0.024161532018521125,0.21822961601872473,0.28983684102760915
11851,0.0,2.0,0.25,-0.3885626036502203,0.06451612903225806,0.625,-0.3123076923076923,-0.3333333333333333,-0.5031394597182469,0.4200529085156638,-0.12218543049970365,0.5433173050434785
3823,-0.5,-1.0,-0.125,-0.48981590227958854,-0.12903225806451613,0.0,-0.10177718832891247,-0.3333333333333333,0.6565053714766202,-0.7395179040837094,0.6944049485257747,0.5932300352355564
68,0.5,-1.0,-0.625,-0.1115726505481677,-0.8387096774193549,-0.875,0.05992042440318302,0.3333333333333333,-0.5716962067124735,0.3640693441899104,-0.01688099363250355,0.28059764875798204
15982,0.5,-1.0,-0.625,-1.003993875858472,0.6774193548387096,-0.75,0.8390450928381963,1.0,0.29531075501461485,0.30573208166349586,-0.4444835704831879,-0.24412699396384785
6940,0.0,0.0,-0.875,1.0956191616816051,0.7741935483870968,-0.25,0.9225198938992042,1.0,-0.248071238420212,0.6478881724003251,-0.608912938200058,-0.24272309407268072
15571,0.0,1.0,-1.125,-0.24824042255019146,-0.0967741935483871,0.75,0.11122015915119364,0.3333333333333333,-0.7706821450765933,0.6907455950639211,-0.5143778749144802,-0.14194110995356465
1845,-0.5,-1.0,0.25,-0.27533831336242726,0.9032258064516129,0.0,1.7106100795755967,0.3333333333333333,-0.9359368399149548,1.1364387462489256,-0.3569583694953462,-1.0639314819051457
9693,0.5,0.0,0.875,-0.03606041636292989,-0.22580645161290322,0.25,0.6961007957559682,0.3333333333333333,-0.5057703327975261,0.7077298839372617,-0.2036381900640961,-0.4703611737579239
18412,0.0,0.0,-0.625,0.13560682998266133,-0.7419354838709677,-0.5,-0.5294164456233422,0.3333333333333333,0.7293243494483833,-1.1978992267499509,0.46499101458003145,2.613440200074238
201,0.0,0.0,0.5,0.7914768130186812,0.3870967741935484,0.0,-0.4150663129973475,0.0,0.7799232098494409,-0.6909705568766606,0.6009078489601647,0.27655514194948094
10632,0.0,-1.0,0.75,-0.4841516899418401,0.8709677419354839,0.375,0.20708222811671087,0.3333333333333333,0.5894928294857716,-0.5244023426379048,0.6082987558219576,0.297160356844404
9145,0.5,-1.0,0.0,1.5990350831884235,-0.5483870967741935,0.25,-0.45620689655172414,-0.3333333333333333,-0.26304883595769024,-0.08397114725511554,0.3214281029913793,0.542947392618537
7511,0.0,-1.0,0.25,0.2942544979447967,0.9032258064516129,-0.625,-0.1480371352785146,-0.6666666666666666,-0.6813001902136,-0.995927076766403,4.183983333579135,0.7200654287675888
15441,0.5,0.0,0.625,-0.03808423869720234,0.9032258064516129,0.875,1.4304509283819629,0.3333333333333333,-1.0010117716311377,1.123880619791455,-0.48962452041685695,-0.7817158970364597
8993,-0.5,-1.0,0.5,-0.24714697329056348,0.1935483870967742,-0.75,0.25188328912466845,-0.6666666666666666,-1.1691160037409627,-0.01227821038585411,3.38912171071899,-0.4949718446202145
6771,0.0,-1.0,0.875,0.07888269525066213,-0.2903225806451613,1.0,-0.20824933687002653,0.3333333333333333,0.9933226053461123,-0.20916004575526068,-0.5097754817288438,-0.6026316488605248
8149,0.0,0.0,-0.375,0.06273414016133537,-0.5483870967741935,-0.5,0.44610079575596817,0.3333333333333333,0.3177829741820353,-0.05683496491166661,-0.1728991284409391,0.666819725045876
7636,1.0,-1.0,-0.625,-0.7116252694134985,0.45161290322580644,0.25,1.4270291777188329,0.6666666666666666,-0.9862333369831292,1.0618966527548737,-0.5718144883460073,-0.6619165685022771
16854,-0.5,-1.0,0.5,-0.36474889796960586,0.9354838709677419,1.0,-0.08519893899204244,0.3333333333333333,-0.5772205818231988,0.30454061978741326,-0.09937574784629673,0.5354906371415074
3029,-0.5,2.0,0.125,0.9222562675034046,-0.22580645161290322,1.875,-0.3396021220159151,-0.3333333333333333,0.6454290124696688,-0.5261117921180549,0.15766198907960102,0.9713029646028906
11035,0.5,0.0,1.0,1.187022475144522,-0.8709677419354839,-0.125,-0.32814323607427054,-0.3333333333333333,-0.242415163225051,0.21298023333066607,0.09427403127350163,0.4781942102118435
5760,0.0,0.0,0.25,-0.6680257187176869,0.6129032258064516,0.0,0.6954641909814323,-0.26666666666666666,0.3396886105026255,0.24294083114320242,-0.09641810339903467,-0.5019834312778003
19738,-0.5,0.0,0.25,0.3667547831661803,-0.5161290322580645,0.375,-0.38862068965517244,0.0,0.12166631624811353,-0.22048639195190436,0.22720646703041597,0.42464881517112685
5802,-0.5,-1.0,0.125,-0.35849542058925354,-0.7419354838709677,-0.25,0.36923076923076925,0.0,-1.1157501145957556,0.309085963960559,2.3871311655522067,-0.6341057287500117
15270,1.5,0.0,-0.625,0.5002243264796162,0.9354838709677419,0.625,-0.2286206896551724,0.3333333333333333,1.1048324465206216,-0.7340819293767602,-0.36292022717557343,1.1393385984143953
7698,0.0,0.0,-1.0,0.13946703280106942,0.967741935483871,-0.5,-0.14877984084880636,0.3333333333333333,0.14815954948237242,-0.01927407116247038,0.3331603156694744,-0.23841286661725114
10847,-0.5,-1.0,0.25,-0.15193320566567906,-0.41935483870967744,0.5,0.4992838196286472,0.6666666666666666,-0.502523034702782,0.46673511994311484,-0.30171549679314585,0.6775435392566016
13062,-0.5,0.0,-0.125,0.06984009011238564,-0.5161290322580645,0.375,-0.4806896551724138,0.0,0.9585793912085973,-1.150559410125673,0.7579781443002105,1.2720583894640314
17067,0.0,-1.0,-0.375,0.4731976101174948,-0.9032258064516129,-1.125,-0.2506631299734748,-0.3333333333333333,0.2843399395969882,-0.5162103994037407,0.18987796893947573,1.746434232525574
8242,-0.5,-1.0,-0.625,1.1674320460908716,-0.3548387096774194,0.0,-0.23328912466843502,-0.6666666666666666,0.12573597304004086,0.13784471764707998,0.16064434561698293,-0.8072790732966998
11096,0.5,0.0,-0.125,-0.11773669787120826,-0.6774193548387096,0.5,1.4624137931034482,0.6666666666666666,-0.6268455236199679,0.9707889366840693,-0.4638643494323483,-0.7121140785095341
5329,0.0,0.20000000000000018,-0.375,0.09389504795743488,0.3870967741935484,-0.375,0.856870026525199,2.0,-0.41555411465342507,0.6779098447323956,-0.00191615370089576,-1.3142016282234548
12486,-0.5,1.0,-0.125,-0.3532976938749182,0.967741935483871,1.125,0.6764190981432361,0.6666666666666666,0.12141946466658989,0.47989429484586427,-0.34602912771413197,-0.6297874225094942
18624,0.0,2.0,0.25,-1.0564257228283362,-0.7741935483870968,-0.125,1.0058620689655173,0.3333333333333333,-0.08653531139686792,0.42387130528947925,-0.06400610027545037,-0.3492996581735803
15865,0.0,1.0,1.0,1.0861716635714123,0.6129032258064516,-0.375,-0.3313262599469496,-0.6666666666666666,0.010084605483394463,0.02320126499654886,-0.3812340318041455,0.3051443003217385
4373,0.5,0.0,-0.625,0.4938110052263565,-0.3870967741935484,0.25,0.9685411140583554,0.6666666666666666,-0.567494332616179,0.5425786592812955,0.09604381997272855,-0.578573551216482
16396,-0.5,1.0,-1.125,-0.028982159256479945,-0.3548387096774194,1.25,0.4552254641909814,1.0,0.6311083473617793,-0.2725968277992229,-0.29472797575547516,0.5063551996119701
3166,-0.5,-1.0,-0.625,-0.733906318900364,-0.3225806451612903,-0.5,-0.07222811671087533,-0.6666666666666666,-0.9550232915065301,-0.8203924860180701,4.693026622642622,0.05536801988342608
853,-0.5,-1.0,-0.625,0.5142718038765013,0.5483870967741935,-0.625,-0.14594164456233422,-0.6666666666666666,-0.9836930281570976,-0.15693139170683398,2.462036222281009,0.6130559376125279
12701,0.0,3.0,-0.625,2.169175161350003,-0.12903225806451613,-0.875,-0.5873474801061008,-0.6666666666666666,2.0641550942438744,-1.5445798745991943,0.3188144721998317,0.7450341157234638
4251,0.5,0.0,-0.625,-0.3257967865305618,0.5483870967741935,0.75,0.580026525198939,0.6666666666666666,-0.5479654576754002,0.6756454095633361,-0.07133254691522645,-0.5172190525558307
12185,0.0,0.0,0.25,-0.7733143425989726,0.03225806451612903,0.375,-0.3152254641909814,0.0,0.29003206622077476,0.06141116675269543,0.38615512033054006,-0.7294108322882402
6271,0.0,0.0,-0.5,0.10771445538716685,0.8064516129032258,-0.125,1.3320954907161804,0.3333333333333333,-0.2728688139381174,0.60946273062547,-0.5389886882730708,-0.42464532815293043
7126,0.0,-1.0,0.5,-1.0751233807030907,0.3870967741935484,0.0,-0.11416445623342175,-0.6666666666666666,-0.7249709767814705,-0.5804987195981094,3.5794791570273228,0.501176233257573
19391,0.0,-1.0,-0.625,-0.5831536908627327,0.7419354838709677,0.875,0.4549867374005305,0.6666666666666666,-0.6882274001238428,0.520759895843279,-0.14283555578623117,0.4157079462014479
2508,0.5,0.0,-0.125,0.07300366292822182,-0.8387096774193549,0.0,1.09,0.20000000000000004,-0.8298827556394822,0.8636125157718583,-0.18424540576844886,-0.21146480793300387
9556,0.0,0.0,-0.125,-0.16911084900229953,1.0,0.25,0.6126525198938992,1.0,-0.2789152302850809,0.314994374498228,0.18348780758734737,-0.18692949935543376
1768,0.0,0.0,0.25,0.18208915583451757,-0.3225806451612903,0.625,1.1850132625994696,0.3333333333333333,-0.418018946589562,0.7603211667141737,-0.08876983499358124,-0.9684172060553737
17826,0.0,-1.0,-0.625,-0.4992045720639653,-0.06451612903225806,0.0,-0.1876127320954907,0.3333333333333333,-0.4862150488397926,-0.11630551794025401,0.9635340777478236,0.866834901848871
18006,0.0,-1.0,1.0,0.3583505883051271,-0.22580645161290322,-0.375,1.320026525198939,0.6666666666666666,-0.7843492605180222,1.0345071797433405,-0.5947663255858998,-0.6693865900474533
1515,0.0,-1.0,-0.625,-0.6511081054882029,0.5806451612903226,-0.625,0.03050397877984085,-0.3333333333333333,-1.1065831096133327,-0.4347447028265754,4.326303369511666,-0.28849695103997813
5521,0.5,3.0,1.125,0.993742474057688,-0.6451612903225806,0.125,-0.3972413793103448,0.0,0.4073218896987344,0.3217703217859662,-0.2685015687372651,-1.0880799908200376
18871,-0.5,-1.0,0.125,0.12766414042993623,-0.8387096774193549,-0.625,-0.07997347480106101,-0.6666666666666666,-0.8105193438635075,-0.5989408441053317,3.9940262830773214,-0.053311713470801145
3527,0.0,0.0,-0.625,-1.2574117480984865,-0.2903225806451613,0.0,-0.33978779840848805,0.0,0.7535024607080787,-0.2594054559719601,-0.5876420930129557,0.3250789088217748
9727,0.0,0.0,-0.375,1.0868590049061466,0.8709677419354839,1.0,1.1745092838196287,1.3333333333333333,0.157635225183187,0.2869423665002481,-0.08957046446465902,-0.4778700116202877
533,0.0,3.0,0.25,1.0519842233619996,0.6774193548387096,0.75,-0.33954907161803716,0.0,0.5454546934350737,-0.43247170176852673,0.4022496746242054,0.2712326480882226
6536,0.5,-1.0,0.25,-1.1688265508134412,0.06451612903225806,0.375,1.1306366047745358,-0.3333333333333333,-0.4521184368936307,0.4855391596657907,-0.034766889799559386,-0.21950497413113948
14176,0.0,-1.0,0.5,-0.6759131162027314,-0.8064516129032258,-0.625,0.09358090185676393,-0.3333333333333333,-0.9874960724161024,-0.3965253283050069,3.438178344151871,-0.1655395024322227
19233,0.5,-1.0,-0.625,-0.4432543666063937,0.3225806451612903,-0.125,1.616816976127321,0.6666666666666666,-0.37584230455611295,0.724093784872624,-0.3571837784732468,-0.7897196831331643
6512,-0.5,1.0,-0.375,-1.391363743253481,-0.6451612903225806,-0.125,0.48557029177718836,0.6666666666666666,-0.054752365148832034,0.42741084537386875,-0.11400341258993837,-0.5035203596837975
