customer_id,kids_home,teens_home,number_complaints,distinct_stores_visited,lifetime_spend_groceries,lifetime_spend_electronics,typical_hour,lifetime_spend_vegetables,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_hygiene,lifetime_spend_videogames,lifetime_spend_petfood,lifetime_total_distinct_products,percentage_of_products_bought_promotion,Age,Customer_Tenure,Total_Lifetime_Spend,Total_Minors,Is_Female
14812,0.6666666666666666,0.5,0.0,1.0,0.7121593454589484,0.012582709621433995,-0.375,0.5305651672433679,1.2912177121771218,-0.23687943262411348,1.32952416635444,0.5719980069755854,1.0326894502228827,0.03397212543554007,-1.02007299270073,0.48201438848920863,-0.6204946282499857,0.7419354838709677,1.625,0.6851866497943688,1.0,0.0
19795,0.0,0.0,0.0,0.0,0.6882540670973768,0.5445276060310229,-0.625,0.37985390234525185,0.6535793357933579,0.5560283687943263,0.24822030723117272,0.5411061285500748,0.21842496285289748,-0.3144599303135889,-1.2992700729927007,-0.2805755395683453,0.2565660484547047,-0.8709677419354839,-1.0,0.5884872930507223,0.0,-1.0
11637,0.0,0.5,0.0,-1.0,0.0582410074120201,0.655168673391908,-0.625,0.1303344867358708,-0.4144649446494465,0.3468085106382979,0.8694267515923567,1.0418535127055306,-0.21842496285289748,0.018292682926829267,0.08394160583941605,-0.23741007194244604,-0.8476377583930066,-0.45161290322580644,0.625,0.13000896340820414,0.3333333333333333,-1.0
3938,0.6666666666666666,0.0,1.5,-1.0,-0.6382640132153637,-0.7406443215099252,-0.125,-0.2645136485966936,0.7014022140221402,0.5872340425531914,-0.5082427875608843,-0.2077727952167414,-0.2540861812778603,-0.7621951219512195,-0.20437956204379562,-0.34532374100719426,-0.37838448778195644,0.3870967741935484,-0.625,-0.6335416007592534,0.6666666666666666,0.0
146,0.6666666666666666,0.5,0.0,0.0,0.5077363500341627,0.40264670788588786,0.375,1.0422914263744714,0.4876752767527675,-0.02056737588652482,1.1219557886849008,1.2944693572496264,0.5319465081723626,0.8371080139372822,-0.35766423357664234,1.0071942446043165,-0.1841346596460688,0.0967741935483871,2.625,0.596817990087525,1.0,-1.0
9160,0.3333333333333333,0.5,0.0,-1.0,1.506361191112495,-0.3501464367068012,0.5,-0.3690888119953864,-0.10509225092250922,0.8475177304964538,0.7285500187336081,0.47882411559541604,1.1396731054977711,-0.48693379790940766,1.5894160583941606,0.34532374100719426,-0.10326744600863443,-0.2903225806451613,0.125,1.1691316039228092,0.6666666666666666,0.0
17458,0.0,0.0,0.0,0.0,0.4172699203445681,0.27291463282351663,0.375,0.6274509803921569,0.48531365313653135,0.4453900709219858,1.752529037092544,1.2964623816641754,-0.08320950965824665,0.22038327526132404,1.0054744525547445,1.158273381294964,1.023487676634683,0.5483870967741935,-0.375,0.5526863861647158,0.0,-1.0
1353,0.6666666666666666,1.0,1.0,-1.0,0.29912733625662713,-0.16704631738800305,0.625,-0.35140330642060746,0.6588929889298893,0.7539007092198582,0.903896590483327,0.19930244145490783,0.11292719167904904,0.9729965156794426,-0.5054744525547445,0.10071942446043165,-0.012051451315824902,-0.7096774193548387,-0.75,0.26330011599704733,1.3333333333333333,-1.0
4553,0.3333333333333333,-0.5,0.0,-1.0,0.2934191294119682,0.2160754962577286,0.75,0.6855055747789311,-0.23439114391143911,-1.0595744680851065,-0.6322592731360059,-0.46437468858993525,-0.33580980683506684,-0.40156794425087106,-0.5711678832116789,-0.38848920863309355,0.05305383877160404,-0.4838709677419355,1.125,0.07311768427712749,0.0,0.0
8121,0.0,0.5,1.0,-1.0,1.0480786694688773,0.6321726868423907,0.375,-0.4955786236063053,1.1223616236162361,1.048936170212766,-0.14481079055826152,0.3662182361733931,-0.8410104011887073,0.6925087108013938,0.051094890510948905,0.06474820143884892,0.4066288674240755,-0.5806451612903226,0.5,0.826281240113888,0.3333333333333333,0.0
7991,0.3333333333333333,0.5,0.0,0.0,0.463246931838821,0.6421520772318039,-0.625,0.12956555171088044,0.35719557195571955,1.2390070921985816,0.3602472836268265,-0.24514200298953662,0.8662704309063893,-0.17682926829268292,0.005474452554744526,0.007194244604316547,-0.17801405523977964,-0.0967741935483871,0.5,0.4166534851840135,0.6666666666666666,0.0
1789,0.0,0.5,0.0,-1.0,-0.5673438675696012,-0.229959865495173,-1.0,1.104959630911188,0.1133579335793358,-0.6269503546099291,-0.6715998501311352,-0.46985550572994517,0.1649331352154532,-0.5757839721254355,-0.1624087591240876,-0.762589928057554,-0.18701789138280067,0.6451612903225806,-0.5,-0.5404539702625751,0.3333333333333333,0.0
4677,0.3333333333333333,0.0,0.5,0.0,0.25093623241050655,-0.6295693676103699,-0.75,1.3690888119953863,-0.13756457564575647,-0.32056737588652484,-0.6524915698763581,-0.5924265072247135,0.21545319465081725,-0.8162020905923345,0.2591240875912409,-0.5107913669064749,0.0554189669225917,-0.8709677419354839,-1.0,0.07533217336285986,0.3333333333333333,0.0
12147,-0.3333333333333333,-0.5,-0.5,-1.0,-0.35914999610804077,1.033083848573598,0.375,-0.7201076509034987,-0.5366789667896679,1.1929078014184398,-0.2643312101910828,-0.47284504235176883,-0.6300148588410104,9.648954703832752,-0.03102189781021898,-0.4748201438848921,-0.09894614076382587,0.6774193548387096,0.125,-0.220565749235474,-0.6666666666666666,0.0
19389,0.6666666666666666,-0.5,0.0,-1.0,-0.0815581674926269,0.01345048269877427,-0.625,0.9388696655132641,-0.4900369003690037,-0.3078014184397163,-0.6637317347321094,-0.560039860488291,-0.5393759286775631,-0.7674216027874564,0.3978102189781022,-0.31654676258992803,-0.2189203247085786,-0.9354838709677419,-1.25,-0.19346462090055888,0.3333333333333333,-1.0
4658,-0.3333333333333333,-0.5,-0.5,-1.0,-0.3531304325264005,0.9949018331706259,0.375,-0.5647827758554402,-1.0751291512915129,-0.05673758865248227,-0.398838516298239,-0.19083208769307425,-0.8395245170876672,4.889372822299651,-0.9379562043795621,-0.5755395683453237,-0.3830040979863097,1.0,-0.625,-0.3615285247284615,-0.6666666666666666,-1.0
7884,1.0,0.5,0.0,-1.0,1.3505790370428028,1.010521748562751,-0.625,-0.1122645136485967,-0.4817712177121771,1.146808510638298,-0.571187710753091,0.26606875934230195,2.2942050520059434,0.18205574912891986,-1.2937956204379562,0.17266187050359713,0.3314624887462946,-0.41935483870967744,0.375,1.0312532953706632,1.3333333333333333,-1.0
53,-0.3333333333333333,0.0,0.0,2.0,-0.45238404123747006,-0.6460570560798351,-0.625,-0.26028450595924646,0.42863468634686347,-0.4014184397163121,-0.10696890221056575,-0.2042850024912805,-0.4591381872213967,0.5670731707317073,-0.03102189781021898,0.5323741007194245,0.9895288885424343,-0.45161290322580644,0.25,-0.4873853211009174,-0.3333333333333333,0.0
11469,1.3333333333333333,0.0,0.0,-1.0,0.6617887444539581,0.28289402321292983,-1.0,0.9573241061130334,2.36929889298893,0.21773049645390072,0.44904458598726116,1.3996013951170903,0.4487369985141159,-0.3475609756097561,-1.2481751824817517,1.2805755395683454,0.2442588670813267,-0.8709677419354839,-1.0,0.7199330380681219,1.3333333333333333,-1.0
16006,0.0,0.0,0.5,-1.0,0.47902233984587844,-0.028636511552229092,0.5,0.2845059592464437,0.4994833948339483,0.7382978723404255,0.3759835144248782,-0.2715495764823119,0.6523031203566122,0.08797909407665505,-0.8357664233576643,-0.28776978417266186,-0.9239230605301294,-0.0967741935483871,0.625,0.3740509332489718,0.0,0.0
19172,1.0,0.0,0.5,1.0,0.3516082440344914,0.6733919080160538,0.0,0.2829680891964629,0.8354243542435424,0.7943262411347518,1.3550018733608094,0.6846038863976084,0.6404160475482912,0.04790940766550523,0.4708029197080292,-0.11510791366906475,0.16390510239915845,1.0,2.125,0.4741247495518296,1.0,-1.0
11753,-0.3333333333333333,0.0,0.0,-1.0,-0.3273570137429404,-0.4894240156199154,-0.5,-0.4605920799692426,0.4581549815498155,-0.6900709219858157,0.35387785687523415,0.2670652715495765,-0.6463595839524517,1.460801393728223,-0.5474452554744526,0.6258992805755396,-0.07986991737030956,0.9032258064516129,-0.25,-0.34563165664873985,-0.3333333333333333,0.0
10611,0.6666666666666666,0.0,2.0,0.0,-0.4335296610535966,-0.2334309578045341,0.625,-0.13071895424836602,-0.36959409594095943,0.4219858156028369,-0.0016860247283626826,-0.23667164922770303,0.3016344725111441,-0.6576655052264808,-0.843065693430657,-0.18705035971223022,1.7418606385923305,0.0967741935483871,0.75,-0.45516977749657284,0.6666666666666666,0.0
9933,0.6666666666666666,0.0,0.5,0.0,0.2546725132542833,0.5458292656470333,-0.25,0.17647058823529413,-0.3967527675276753,1.0687943262411348,1.0526414387411016,0.8550074738415545,1.4279346210995543,-0.3614982578397213,1.3102189781021898,0.1079136690647482,0.0972159623871216,-0.6129032258064516,0.875,0.34803068649161656,0.6666666666666666,0.0
